,X,Y,OBJECTID,INCKEY,COLDETKEY,REPORTNO,STATUS,ADDRTYPE,INTKEY,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,SEVERITYDESC,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,INCDATE,INCDTTM,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,INATTENTIONIND,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTGRNT,SDOTCOLNUM,SPEEDING,ST_COLCODE,ST_COLDESC,SEGLANEKEY,CROSSWALKKEY,HITPARKEDCAR,CLOSEST_CIRCLE_DIST,CLOSEST_CIRCLE_INDEX
6416,-122.2941720610209,47.575483536117346,6417,20260,20260,1771328_1,Unmatched,Block,,30TH AVE S BETWEEN S MOUNT BAKER EB BV AND WETMORE AVE S,,,0,Unknown,,0,0,0,0,0,0,0,2004-01-28T00:00:00.000Z,1/28/2004,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,,,,,,4028046.0,,,,0,0,N,132.62569317353214,977
32649,-122.33484538997023,47.59239745260909,30650,44684,44684,1107552,Matched,Block,,S ROYAL BROUGHAM WAY BETWEEN EAST FRONTAGE RD S AND 1ST AVE S,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2005-03-01T00:00:00.000Z,3/1/2005,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,0,Clear or Partly Cloudy,Dry,Daylight,,5060010.0,,32,One parked--one moving,0,0,N,1665.0320765892975,875
49783,-122.34953250095222,47.61281476551749,49784,63633,63633,2608210,Matched,Intersection,29705.0,BATTERY ST AND ELLIOTT AVE,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2006-10-16T00:00:00.000Z,10/16/2006 8:00:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Overcast,Wet,Daylight,,6289030.0,,10,Entering at angle,0,0,N,1499.0781344634754,422
197548,-122.35544894026482,47.70471992862981,199549,299576,300776,E820477,Matched,Block,,GREENWOOD AVE N BETWEEN N 104TH ST AND HOLMAN RD N, ,,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,2018-07-20T00:00:00.000Z,7/20/2018 1:08:00 PM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear or Partly Cloudy,Dry,Daylight,,,,14,From same direction - both going straight - one stopped - rear-end,0,0,N,206.28053565181284,294
35703,-122.32031301157558,47.61135552059865,36704,51030,51030,2621151,Matched,Block,,E MADISON ST BETWEEN BROADWAY AND BROADWAY CT,,,2,Injury Collision,Other,1,0,0,1,1,0,0,2006-12-21T00:00:00.000Z,12/21/2006 5:40:00 AM,Mid-Block (not related to intersection),28.0,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,0,Raining,Wet,Dark - Street Lights On,,6355042.0,,50,Fixed object,0,0,N,341.4394466362646,762
10400,-122.33873242845809,47.612293873890955,10401,24292,24292,04159039,Unmatched,Intersection,29565.0,4TH AVE AND STEWART ST,,,0,Unknown,,0,0,0,0,0,0,0,2004-06-07T00:00:00.000Z,6/7/2004,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,,,,,,4159039.0,,,,0,0,N,893.8291743119595,185
186547,-122.34664237241444,47.641418411391676,185548,241087,241527,3703871,Matched,Block,,AURORA AVE N BETWEEN DEXTER WAY N AND HALLADAY ST, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2017-05-13T00:00:00.000Z,5/13/2017 12:30:00 AM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Raining,Wet,Dark - Street Lights On,,,,13,From same direction - both going straight - both moving - rear-end,0,0,N,274.6313490064931,607
152315,-122.34624471931143,47.62715494247578,150316,177686,177706,3583520,Matched,Intersection,28873.0,ALOHA ST AND TAYLOR AVE N, ,,2,Injury Collision,Angles,6,0,0,2,1,0,0,2014-10-18T00:00:00.000Z,10/18/2014 5:12:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Dry,Dusk,,,,10,Entering at angle,0,0,N,137.91596932722743,272
50443,-122.33287520711164,47.6013025275984,50444,65112,65112,2807444,Matched,Block,,OCCIDENTAL AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2007-01-07T00:00:00.000Z,1/7/2007,Mid-Block (but intersection related),13.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE AT ANGLE",,0,Raining,Wet,Dark - Street Lights On,,7007025.0,,32,One parked--one moving,0,0,N,1195.3953173790183,762
151834,-122.34450322991393,47.68694220503682,152835,182697,182757,3707915,Matched,Intersection,24286.0,AURORA AVE N AND N 80TH ST, ,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2014-12-31T00:00:00.000Z,12/31/2014 11:09:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,29,From opposite direction - one left turn - one right turn,0,0,N,413.1608447559806,679
76167,-122.28992285306899,47.56888238389964,76168,92282,92282,2880963,Matched,Block,,RAINIER AVE S BETWEEN S CHARLESTOWN ST AND S ANDOVER ST,,,2b,Serious Injury Collision,Other,3,0,0,2,1,1,0,2008-01-10T00:00:00.000Z,1/10/2008 5:01:00 PM,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Raining,Wet,Dark - Street Lights On,,8010017.0,,22,One car leaving driveway access,0,0,N,303.45676190621526,485
30880,-122.34859043697591,47.661761047936636,31881,46196,46196,1796823,Unmatched,Block,,LINDEN AVE N BETWEEN N 45TH ST AND N 46TH ST,,,0,Unknown,,0,0,0,0,0,0,0,2005-03-19T00:00:00.000Z,3/19/2005,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,,,,,,5078046.0,,,,0,0,N,111.22995411038063,463
8581,-122.33767604629507,47.66358006574356,8582,22464,22464,1220005,Matched,Intersection,25549.0,DENSMORE AVE N AND N 48TH ST,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,2004-10-07T00:00:00.000Z,10/7/2004,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,0,Clear or Partly Cloudy,Dry,Daylight,,4281021.0,,10,Entering at angle,0,0,N,79.24607825572134,731
64402,-122.31271894882276,47.61996729798712,64403,79008,79008,2615016,Matched,Intersection,29059.0,15TH AVE E AND E JOHN ST, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,2007-11-02T00:00:00.000Z,11/2/2007,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,Y,7306004.0,,2,Vehicle turning left hits pedestrian,0,524178,N,195.68107119707238,827
117132,-122.36272474211864,47.703120480787035,117133,133618,133618,3546875,Matched,Block,,NW 100TH PL BETWEEN 4TH AVE NW AND 6TH AVE NW,,,2,Injury Collision,Rear Ended,4,0,0,2,1,0,0,2012-05-04T00:00:00.000Z,5/4/2012 2:42:00 PM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Overcast,Dry,Daylight,,12125021.0,,14,From same direction - both going straight - one stopped - rear-end,0,0,N,558.4020056007323,304
15672,-122.32022384832304,47.530026346629036,16673,30737,30737,1789404,Unmatched,Block,,10TH AVE S BETWEEN DALLAS AVE S AND S SOUTHERN ST,,,0,Unknown,,0,0,0,0,0,0,0,2004-08-29T00:00:00.000Z,8/29/2004,Mid-Block (not related to intersection),28.0,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,,,,,,4242001.0,,,,0,0,N,113.29733920282762,864
198276,-122.31737177726484,47.66784031720779,197277,281957,282817,E786270,Matched,Block,,ROOSEVELT WAY NE BETWEEN NE 53RD ST AND NE 55TH ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2018-04-06T00:00:00.000Z,4/6/2018 11:10:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,32,One parked--one moving,0,0,N,224.07563187757523,268
168808,-122.34195802537123,47.61068110087142,168809,210441,210681,C806583,Unmatched,Block,,1ST AVE BETWEEN STEWART ST AND VIRGINIA ST,NEI,"Not Enough Information, or Insufficient Location Information",1,Property Damage Only Collision,,1,0,0,0,0,0,0,2015-09-19T00:00:00.000Z,9/19/2015,Mid-Block (not related to intersection),0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,,,,,,,, ,,0,0,N,1161.245695838755,185
81558,-122.32181573266121,47.57127027709461,81559,95978,95978,3326556,Matched,Block,,WEST SEATTLE BR EB BETWEEN W SEATTLE BR - I5 NB RP AND 6TH AV S - I5 NB RP,,,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,2009-07-09T00:00:00.000Z,7/9/2009,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,0,Unknown,Unknown,Daylight,,9190032.0,,13,From same direction - both going straight - both moving - rear-end,0,0,N,679.5646218463492,178
145889,-122.30766078949631,47.60309314683,145890,169793,169813,3701557,Matched,Block,,19TH AVE BETWEEN E FIR ST AND E SPRUCE ST, ,,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,0,2014-06-06T00:00:00.000Z,6/6/2014 1:58:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,20,One car leaving parked position,0,0,N,46.53528645482541,911
186279,-122.35509357493498,47.523789464550134,185280,242278,242758,E666960,Matched,Block,,16TH AVE SW BETWEEN SW TRENTON ST AND SW HENDERSON ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2017-02-01T00:00:00.000Z,2/1/2017,,0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Unknown,Unknown,Unknown,,,,32,One parked--one moving,0,0,Y,142.9345284160275,944
104099,-122.38636797855473,47.66867996790295,104100,119178,119178,3477054,Matched,Intersection,25144.0,BALLARD AVE NW AND NW MARKET ST,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2011-07-31T00:00:00.000Z,7/31/2011 2:00:00 PM,At Intersection (intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,0,Raining,Wet,Daylight,,11212026.0,,13,From same direction - both going straight - both moving - rear-end,0,0,N,276.58463567041804,212
154115,-122.3223942810633,47.63520625511273,154116,188612,188692,3707052,Matched,Block,,LAKEVIEW BLVD E BETWEEN E GARFIELD ST AND HARVARD AVE E, ,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2015-03-27T00:00:00.000Z,3/27/2015 12:50:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,12,From same direction - both going straight - one stopped - sideswipe,0,0,N,252.78566211357906,796
162798,-122.36312322651865,47.56199176398687,162799,203847,203987,3464942,Matched,Block,,DELRIDGE WAY SW BETWEEN SW OREGON ST AND SW ALASKA ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2015-10-04T00:00:00.000Z,10/4/2015 9:00:00 PM,Mid-Block (not related to intersection),16.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,32,One parked--one moving,0,0,N,204.25484143803695,9
61975,-122.38394701845387,47.6670440413681,61976,76337,76337,2829083,Matched,Block,,BALLARD AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2007-07-25T00:00:00.000Z,7/25/2007 11:15:00 PM,Mid-Block (not related to intersection),56.0,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,,1,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,7206025.0,,45,Vehicle - Pedalcyclist,26297,0,N,434.20655184239496,212
58177,-122.3326553754476,47.708654515714905,58178,72939,72939,2795926,Matched,Block,,N NORTHGATE WAY BETWEEN MERIDIAN AVE N AND CORLISS AVE N,,,2,Injury Collision,Other,4,0,0,2,2,0,0,2007-05-30T00:00:00.000Z,5/30/2007 3:25:00 PM,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,7150011.0,,22,One car leaving driveway access,0,0,N,413.79738956931556,265
134679,-122.31401501020711,47.53476480650466,134680,153885,153905,E248143,Matched,Block,,EAST MARGINAL WAY S BETWEEN 14TH AVE S AND 16TH AVE S, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2013-05-30T00:00:00.000Z,5/30/2013 7:59:00 AM,Mid-Block (not related to intersection),26.0,MOTOR VEHICLE STRUCK OBJECT IN ROAD,,N,Overcast,Dry,Daylight,,,,54,Fire started in vehicle,0,0,N,793.4229191386221,864
175592,-122.3859930174417,47.653977131510544,176593,227751,228091,3785289,Matched,Intersection,26455.0,23RD AVE W AND W EMERSON ST, ,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,2016-09-11T00:00:00.000Z,9/11/2016 5:59:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dusk,,,Y,10,Entering at angle,0,0,N,646.9010145741923,136
120089,-122.3142204342128,47.61389492311546,119090,136160,136160,3466000,Unmatched,Intersection,29751.0,14TH AVE AND E MADISON ST,,,0,Unknown,,0,0,0,0,0,0,0,2012-05-20T00:00:00.000Z,5/20/2012,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,,,,,,12141010.0,,,,0,0,N,111.44183527886454,79
62920,-122.29632853308193,47.718451446131276,62921,77052,77052,2795106,Matched,Block,,30TH AVE NE BETWEEN LAKE CITY N WAY NE AND NE 125TH ST,,,2,Injury Collision,Sideswipe,2,0,0,2,1,0,0,2007-09-12T00:00:00.000Z,9/12/2007 5:00:00 PM,Mid-Block (but intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,7255012.0,,12,From same direction - both going straight - one stopped - sideswipe,0,0,N,166.35374916116814,707
192312,-122.37614185031185,47.63718859387164,192313,256678,257318,E740629,Matched,Block,,15TH AVE W BETWEEN W NEWTON ST AND W ARMORY WAY, ,,2,Injury Collision,Rear Ended,3,0,0,3,2,0,0,2017-11-28T00:00:00.000Z,11/28/2017 1:51:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Raining,Wet,Daylight,,,,13,From same direction - both going straight - both moving - rear-end,0,0,N,431.42931975736604,854
55527,-122.34992726918408,47.65203780745402,55528,70172,70172,C683796,Matched,Block,,FREMONT AVE N BETWEEN N 36TH ST AND N 38TH ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2007-03-23T00:00:00.000Z,3/23/2007 7:30:00 PM,Mid-Block (but intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Overcast,Dry,Dusk,,7082043.0,,10,Entering at angle,0,0,N,422.1925401761922,1014
139106,-122.29286352277485,47.66124330556865,140107,158389,158409,3572436,Matched,Intersection,25966.0,NE 45TH PL AND NE 45TH ST, ,,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,2013-12-14T00:00:00.000Z,12/14/2013 7:25:00 AM,At Intersection (intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",Y,Y,Clear or Partly Cloudy,Dry,Daylight,,,,14,From same direction - both going straight - one stopped - rear-end,0,0,N,358.1436194091991,310
161065,-122.36065151664923,47.68547095640168,163066,203508,203648,E464049,Matched,Intersection,24061.0,3RD AVE NW AND NW 78TH ST, ,,1,Property Damage Only Collision,Angles,0,0,0,2,0,0,0,2015-09-18T00:00:00.000Z,9/18/2015 8:47:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Dry,Daylight,,,,10,Entering at angle,0,0,N,200.93625294469194,343
59259,-122.38145333895723,47.562872924253504,59260,73839,73839,C685914,Matched,Intersection,31908.0,39TH AVE SW AND SW OREGON ST,,,2,Injury Collision,Left Turn,2,0,0,2,1,0,0,2007-04-07T00:00:00.000Z,4/7/2007,At Intersection (intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,0,Clear or Partly Cloudy,Dry,Daylight,,7097035.0,,28,From opposite direction - one left turn - one straight,0,0,N,225.64015303474568,597
188652,-122.270155015883,47.53644521702946,188653,248952,249552,3764951,Matched,Block,,RAINIER AVE S BETWEEN S OTHELLO ST AND S FONTANELLE ST, ,,1,Property Damage Only Collision,Sideswipe,0,0,0,2,0,0,0,2017-09-27T00:00:00.000Z,9/27/2017 9:03:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,11,From same direction - both going straight - both moving - sideswipe,0,0,N,228.86595313983642,794
28003,-122.36523040140112,47.539246715651366,28004,41793,41793,1789243,Matched,Block,,SYLVAN WAY SW BETWEEN SW SYLVAN HEIGHTS DR AND SW ORCHARD ST,,,2,Injury Collision,Rear Ended,4,0,0,2,1,0,0,2005-02-08T00:00:00.000Z,2/8/2005,Driveway Junction,14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,0,Clear or Partly Cloudy,Dry,Daylight,,5039021.0,,14,From same direction - both going straight - one stopped - rear-end,0,0,N,600.264128553278,846
47322,-122.33808858746927,47.665035251843825,47323,61587,61587,2614318,Matched,Block,,N 50TH ST BETWEEN WOODLAWN E AVE N AND DENSMORE AVE N,,,1,Property Damage Only Collision,Rear Ended,3,0,0,3,0,0,0,2006-08-26T00:00:00.000Z,8/26/2006 3:52:00 PM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,1,Clear or Partly Cloudy,Dry,Daylight,,6238019.0,,14,From same direction - both going straight - one stopped - rear-end,0,0,N,87.71515727315308,919
36868,-122.3885474054054,47.58118566685069,34869,49301,49301,1076734,Matched,Block,,SW ADMIRAL WAY BETWEEN 44TH AVE SW AND 45TH AVE SW,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2006-06-02T00:00:00.000Z,6/2/2006,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,0,Clear or Partly Cloudy,Dry,Daylight,,6153042.0,,10,Entering at angle,0,0,N,209.2417074774422,518
179479,-122.38758730740042,47.671279346094934,177480,226125,226465,E577866,Matched,Block,,24TH AVE NW BETWEEN NW 58TH ST AND NW 59TH ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2016-08-11T00:00:00.000Z,8/11/2016 3:50:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",Y,N,Clear or Partly Cloudy,Dry,Daylight,,,,32,One parked--one moving,0,0,Y,196.15283078721905,780
200495,-122.30052888070368,47.618921657503996,198496,288995,289874,E800978,Unmatched,Block,,E DENNY WAY BETWEEN 24TH AVE AND 25TH AVE, ,,0,Unknown,,2,0,0,0,0,0,0,2018-04-27T00:00:00.000Z,4/27/2018,Mid-Block (not related to intersection),0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,,,,,,,, ,,0,0,Y,149.98094720180524,809
121197,-122.28483764798366,47.55744584704031,121198,137015,137015,3617703,Matched,Block,,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2012-06-22T00:00:00.000Z,6/22/2012 5:03:00 PM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Raining,Wet,Daylight,,12174030.0,,14,From same direction - both going straight - one stopped - rear-end,0,0,N,107.69016540436975,164
71049,-122.31253178545187,47.629668315205535,70050,85576,85576,2623433,Matched,Block,,15TH AVE E BETWEEN E PROSPECT N ST AND E HIGHLAND DR,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2008-10-06T00:00:00.000Z,10/6/2008,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,0,Raining,Wet,Daylight,,8280035.0,,32,One parked--one moving,0,0,N,145.1695874148029,686
155979,-122.31948316708508,47.7206031276238,156980,191780,191860,3708189,Matched,Block,,ROOSEVELT WAY NE BETWEEN NE 125TH N ST AND NE 127TH ST, ,,2,Injury Collision,Other,1,0,0,1,1,0,0,2015-05-04T00:00:00.000Z,5/4/2015 5:06:00 AM,Mid-Block (not related to intersection),28.0,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,N,Clear or Partly Cloudy,Dry,Dawn,,,Y,50,Fixed object,0,0,N,314.6477476524275,19
150928,-122.3661741523443,47.67052370055787,151929,184813,184893,3708007,Matched,Block,,8TH AVE NW BETWEEN NW 57TH ST AND NW 58TH ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2015-01-31T00:00:00.000Z,1/31/2015 10:06:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,20,One car leaving parked position,0,0,N,146.094950851833,192
2635,-122.29165984976184,47.558271885101405,3636,17302,17302,1793492,Unmatched,Block,,M L KING JR ER WAY S BETWEEN S EDMUNDS ST AND S FERDINAND ST,,,0,Unknown,,0,0,0,0,0,0,0,2004-10-29T00:00:00.000Z,10/29/2004,Mid-Block (but intersection related),28.0,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,,,,,,4303003.0,,,,0,0,N,46.187225950981315,404
166603,-122.31472492155876,47.568991883078965,166604,207740,207940,3335842,Matched,Block,,14TH AVE S BETWEEN S COURT ST AND S DAKOTA ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2015-11-25T00:00:00.000Z,11/25/2015 10:00:00 AM,Mid-Block (not related to intersection),13.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,32,One parked--one moving,0,0,Y,419.7287984898707,512
141405,-122.33843489424801,47.62462001144204,141406,164790,164810,3577718,Matched,Block,,WESTLAKE AVE N BETWEEN MERCER SR ST AND MERCER NR ST, ,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,0,2014-03-24T00:00:00.000Z,3/24/2014 8:15:00 AM,Mid-Block (but intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Unknown,Unknown,Daylight,,,,23,From same direction - all others,0,0,N,618.0868914443532,272
117287,-122.33558646681541,47.60398223849498,117288,133626,133626,3328996,Matched,Intersection,29622.0,1ST AVE AND MARION ST,,,2,Injury Collision,Angles,6,0,0,2,4,0,0,2012-02-07T00:00:00.000Z,2/7/2012 7:35:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,12038002.0,,10,Entering at angle,0,0,N,1095.4714378017602,762
105290,-122.34642720572643,47.61181649773186,105291,118554,118554,3562388,Matched,Block,,WESTERN AV OFF RP BETWEEN ALASKAN WY VI NB AND BELL ST,,,2,Injury Collision,Rear Ended,2,0,0,2,2,0,0,2011-11-04T00:00:00.000Z,11/4/2011 1:25:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Raining,Wet,Daylight,,11308014.0,Y,14,From same direction - both going straight - one stopped - rear-end,0,0,N,1474.7632903056704,185
