X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
-122.291969429328034,47.627486204444665,9973,10750,1280759.81062,232296.356,29222,13,37140,E,31ST AVE E AND E WARD E ST,0, ,NONE,-122.29196943068,47.6274862044273
-122.400192107358336,47.564889789471906,9974,15033,1253613.98019,209992.63963,31761,13,53333,SW,53RD AVE SW AND SW GENESEE ST,3, ,NONE,-122.400192108708,47.5648897894532
-122.318129631639025,47.720232363570823,9975,2999,1274962.95148,266244.05677,35898,13,220334,N-NW,10TH AVE NE AND NE 126TH ST,0, ,NONE,-122.318129632993,47.7202323635531
-122.322862560136457,47.664975364867452,9976,7315,1273408.07685,246114.45675,25785,13,14326,LKUN-NW,5TH AVE NE AND NE 50TH ST,1, ,STATE,-122.322862561489,47.6649753648497
-122.343951430022699,47.53426548540746,9977,17392,1267276.76165,198546.51328,34112,13,70461,DLRD,7TH AVE SW AND SW AUSTIN PL,0, ,NONE,-122.343951431372,47.5342654853894
-122.329021051601927,47.60172128515535,9978,12428,1271442.45816,223075.34402,38474,13,44515,DWNTN,TERRACE ST AND YESLER WAY,2, ,NONE,-122.329021052953,47.6017212851375
-122.280488228654292,47.529213284330226,9979,46678,1282916.35539,196402.72217,35230,13,80125,SE,M L KING JR ER WAY S AND S ROSE ST,1, ,NONE,-122.280488230004,47.529213284313
-122.32924114027368,47.627831046646705,9980,46431,1271573.2885,232598.53328,334267,13,36519,LKUN,EASTLAKE AVE E AND WARD ST,1, ,NONE,-122.329241141625,47.6278310466288
-122.339916185087134,47.669844584293514,9981,6812,1269241.49714,247972.03602,25493,13,13251,LKUN-NW,GREEN LAKE TURN RD AND EAST GREEN LAKE WAY N,2, ,NONE,-122.33991618644,47.6698445842755
-122.329278983224299,47.606439348530571,9982,12141,1271412.28831,224797.24073,490043,13,40857,E,5TH AV EXPRESS RP AND I5 EXPRESS,5, ,NONE,-122.329278984575,47.6064393485127
-122.328659454454382,47.622727086712224,9983,11065,1271680.5228,230734.34973,489741,13,36862,LKUN,I5 SB AND STEWART ST OFF RP,5, ,NONE,-122.328659455806,47.6227270866944
-122.34593890511033,47.633804675576386,9984,10208,1267499.50264,234857.56228,339867,13,29764,MGNL-QA,TAYLOR AVE N AND TAYLOR PL N,2, ,NONE,-122.345938906462,47.6338046755583
-122.353802570276883,47.539670032477346,9985,47170,1264882.68036,200565.43859,606791,13,82040,DLRD,15TH AVE SW AND DEAD END 6,0, , ,-122.353802571626,47.5396700324592
-122.379357855868733,47.584621292549436,9986,13371,1258901.11441,217084.52674,273817,13,48256,SW,FAIRMOUNT AVE SW AND SW SUMNER WAY,0, ,NONE,-122.379357857219,47.584621292531
-122.270234333296614,47.500197846778995,9987,19880,1285251.5431,185773.28728,38373,13,315111,SE,51ST AVE S AND S AUGUSTA ST,0, ,NONE,-122.270234334645,47.5001978467618
-122.304728727941907,47.630603929502541,9988,10512,1277635.86617,233493.2776,29311,13,37515,E,21ST AVE E AND E HIGHLAND DR,0, ,NONE,-122.304728729294,47.630603929485
-122.416622183723078,47.576842442738048,9989,13874,1249648.2312,214434.64053,30979,13,47713,SW,66TH AVE SW AND SW STEVENS ST,0, ,NONE,-122.416622185073,47.5768424427191
-122.388694060447435,47.653520198771368,9990,8518,1257105.417,242257.74763,26550,13,20701,MGNL-QA,24TH PL W AND W MANOR PL,3, ,NONE,-122.3886940618,47.6535201987528
-122.268065096016755,47.548873698394033,9991,16401,1286118.65939,203515.44128,33726,13,67737,SE,51ST PL S AND S RAYMOND ST,0, ,NONE,-122.268065097366,47.5488736983769
-122.385947030204406,47.659455082450862,9992,7879,1257825.99069,244408.47838,26439,13,20105,MGNL-QA,23RD AVE W AND W JAMESON ST,0, ,NONE,-122.385947031557,47.6594550824323
-122.343963788880217,47.730491875005541,9993,2561,1268678.64197,270109.41434,35738,13,219151,NW,MIDVALE AVE N AND N 140TH W ST,0, ,NONE,-122.343963790235,47.7304918749875
-122.373794773045731,47.542848252917821,9994,16772,1259968.75421,201822.70912,34019,13,69527,DLRD,32ND AVE SW AND SW HOLLY ST,0, ,NONE,-122.373794774395,47.5428482528994
-122.385969787221697,47.648450089334645,9995,8916,1257739.39997,240395.1651,26475,13,20324,MGNL-QA,23RD AVE W AND W DRAVUS ST,2, ,NONE,-122.385969788574,47.6484500893161
-122.36726737244247,47.690649873460657,9996,4844,1262655.15806,255692.70777,37273,13,231749,BLRD,DIBBLE AVE NW AND NW 85TH ST,1, ,NONE,-122.367267373796,47.6906498734423
-122.315367984087914,47.718452881209679,9997,3095,1275630.09362,265581.97882,36436,13,226110,N-NW,NE 124TH ST AND DEAD END 2,0, ,NONE,-122.315367985442,47.718452881192
-122.384261311156465,47.503796689822785,9998,19504,1257097.12439,187632.88024,38037,13,300350,SW,SW ARROYO CT AND SW ARROYO DR,0, ,NONE,-122.384261312505,47.5037966898043
-122.309096149260114,47.721214984240099,9999,2970,1277192.96697,266559.65024,36131,13,221730,N,19TH AVE NE AND NE 127TH ST,0, ,NONE,-122.309096150614,47.7212149842225
-122.350872265212345,47.702895299782149,10000,3895,1266780.32568,260078.50848,37393,13,232514,NW,EVANSTON AVE N AND N 102ND ST,0, ,NONE,-122.350872266566,47.702895299764
-122.30536926645533,47.578353960927082,11001,13870,1277113.41702,214440.81627,31629,13,52742,GRDWM,21ST AVE S AND S MCCLELLAN S ST,3, ,NONE,-122.305369267806,47.5783539609095
-122.343156798220832,47.688386385434463,11002,5055,1268575.89714,254749.79986,24217,13,4103,NW,GREEN LAKE DR N AND N 82ND ST,2, ,NONE,-122.343156799574,47.6883863854165
-122.307248583537344,47.641429530463697,11003,9578,1277090.28255,237453.2474,28411,13,31530,NE,19TH AVE E AND WEST MONTLAKE PL E,2, ,NONE,-122.307248584889,47.6414295304461
-122.286794369952858,47.586527266792373,11004,13345,1281753.51763,217334.48386,30836,13,46523,SE,36TH AVE S AND LAKESIDE AVE S,3, ,NONE,-122.286794371304,47.586527266775
-122.336343653025679,47.539653645606229,11005,17024,1269194.11307,200474.7552,34105,13,70453,DLRD,2ND AV SW TURN RD AND HIGHLAND PARK WAY SW,1, ,CITY,-122.336343654375,47.5396536455883
-122.357184236775794,47.655304615387443,11006,8342,1264882.72542,242753.15704,529760,13,21263,LKUN,1ST AVE NW AND DEAD END 1,0, ,NONE,-122.357184238128,47.6553046153693
-122.266971594297488,47.670314810088307,11007,6858,1287213.83943,247800.22034,26305,13,17541,NE,57TH AVE NE AND NE 58TH ST,0, ,NONE,-122.26697159565,47.6703148100712
-122.383111704759955,47.668676775613356,11008,6869,1258592.30493,247757.47141,25146,13,11139,BLRD,RUSSELL AVE NW AND NW MARKET ST,2, ,NONE,-122.383111706113,47.6686767755949
-122.339364427421387,47.650516731937564,11009,8823,1269239.45426,240920.58718,26889,13,22334,LKUN,CARR PL N AND N 36TH ST,0, ,NONE,-122.339364428774,47.6505167319196
-122.333712582553744,47.665771982216761,11010,7231,1270740.71685,246456.91282,25524,13,13326,LKUN-NW,MERIDIAN AVE N AND N 51ST ST,3, ,NONE,-122.333712583906,47.6657719821989
-122.319040997150012,47.635027077862382,11011,10143,1274138.67833,235174.18589,28272,13,30353,E,FEDERAL AVE E AND E BLAINE ST,0, ,NONE,-122.319040998502,47.6350270778446
-122.30950290579672,47.663063308442027,11012,7543,1276686.01017,245353.70539,26091,13,15859,NE,17TH NB AVE NE AND NE 47TH ST,3, ,NONE,-122.309502907149,47.6630633084244
-122.303305692211936,47.726567706509485,11013,2751,1278655.26867,268484.51297,36105,13,221701,N,23RD PL NE AND NE 135TH ST,0, ,NONE,-122.303305693566,47.7265677064919
-122.305774983906886,47.555903830815453,11014,15786,1276856.62265,206255.21012,33333,13,65537,GRDWM,21ST AVE S AND COLUMBIA DR S,0, ,NONE,-122.305774985257,47.5559038307979
-122.308018428316871,47.576992168304812,11015,13972,1276450.15711,213956.69083,31647,13,52760,GRDWM,19TH AVE S AND S STEVENS ST,0, ,NONE,-122.308018429667,47.5769921682872
-122.364999298477798,47.635954617455425,11016,10019,1262816.585,235734.57629,27841,13,28328,MGNL-QA,6TH AVE W AND W HOWE ST,3, ,NONE,-122.36499929983,47.6359546174372
-122.292652208152901,47.604185797812733,11017,12307,1280430.3184,223801.89737,30093,13,41353,CNTRL,31ST AVE AND E ALDER ST,0, ,NONE,-122.292652209504,47.6041857977953
-122.40680548500147,47.654085338544753,11018,8406,1252646.77558,242554.58398,26360,13,19307,MGNL-QA,39TH AVE W AND W EMERSON ST,2, ,NONE,-122.406805486354,47.654085338526
-122.302303604921036,47.63171847510894,11019,10442,1278241.48102,233888.32836,29194,13,37108,E,23RD AVE E AND E LEE ST,0, ,NONE,-122.302303606273,47.6317184750914
-122.355025732564656,47.534557669035905,11020,17358,1264543.74507,198706.96358,34146,13,70722,DLRD,16TH AVE SW AND SW AUSTIN ST,1, ,CITY,-122.355025733914,47.5345576690177
-122.274300822981459,47.679399929447008,11021,5931,1285470.40928,251147.30591,24848,13,7338,NE,50TH AVE NE AND NE 70TH ST,3, ,NONE,-122.274300824335,47.6793999294298
-122.359052713473062,47.654861408465237,11022,8386,1264419.11812,242600.64555,26663,13,21179,LKUN,2ND AVE NW AND NW BOWDOIN PL,0, ,NONE,-122.359052714825,47.654861408447
-122.336386271491563,47.667943531827653,11023,7034,1270097.50456,247261.72383,25502,13,13304,LKUN-NW,WALLINGFORD AVE N AND N 54TH ST,0, ,NONE,-122.336386272844,47.6679435318097
-122.349957102193414,47.67872019749467,11024,5893,1266831.84593,251257.51903,24345,13,4734,NW,FREMONT AVE N AND N 68TH ST,0, ,NONE,-122.349957103546,47.6787201974766
-122.331816836933584,47.524542979657902,11025,18112,1270204.71327,194942.1559,35164,13,78526,GRDWM,2ND AVE S AND S TRENTON ST,0, ,NONE,-122.331816838283,47.52454297964
-122.27765878365372,47.527901273073496,11026,17916,1283606.26848,195911.09952,35241,13,80138,SE,RENTON AVE S AND S THISTLE ST,2, ,NONE,-122.277658785003,47.5279012730563
-122.254678407100187,47.513345388601159,11027,18948,1289184.69997,190496.82777,38197,13,306122,SE,63RD AVE S AND S NORFOLK ST,0, ,NONE,-122.254678408449,47.5133453885842
-122.349747448841669,47.649589728527047,11028,8864,1266674.11691,240632.76587,27039,13,22735,LKUN,FREMONT AVE N AND N 34TH ST,1, ,CITY,-122.349747450194,47.6495897285089
-122.263079747402301,47.508237594196558,11029,19306,1287074.25031,188672.4622,38316,13,306712,SE,56TH AVE S AND S PRENTICE ST,0, ,NONE,-122.263079748751,47.5082375941795
-122.280742058488684,47.555228409074104,11030,15867,1283032.12473,205891.62765,33470,13,66160,SE,42ND AVE S AND S DAWSON ST,0, ,NONE,-122.280742059839,47.5552284090568
-122.266799675399938,47.671661246801754,11031,6736,1287265.33767,248290.48031,26302,13,17537,NE,57TH AVE NE AND NE 59TH ST,0, ,NONE,-122.266799676753,47.6716612467846
-122.334196663692751,47.726852075801574,11032,2720,1271055.95218,268734.9611,35940,13,220545,NW,MERIDIAN AVE N AND N 135TH ST,3, ,NONE,-122.334196665047,47.7268520757837
-122.270726686610246,47.564112867846667,11033,15214,1285565.2921,209085.45115,32589,13,59328,SE,50TH AVE S AND S GENESEE ST,2, ,NONE,-122.27072668796,47.5641128678295
-122.320077750599168,47.678039290100287,11034,6016,1274186.20293,250865.5733,24482,13,5362,NE,8TH AVE NE AND NE 68TH ST,2, ,NONE,-122.320077751952,47.6780392900825
-122.371228560635529,47.640733049359561,11035,9558,1261315.92503,237507.86218,27910,13,28564,MGNL-QA,SOUND VIEW TER W AND W WHEELER ST,0, ,NONE,-122.371228561988,47.6407330493412
-122.336238433073589,47.604695046534154,11036,12236,1269683.39614,224194.5494,29621,13,39367,DWNTN,1ST AVE AND MADISON ST,1, ,CITY,-122.336238434425,47.6046950465162
-122.395683422849544,47.677311487197159,11037,5991,1255559.32906,250969.09893,24030,13,2738,BLRD,30TH AVE NW AND NW 67TH ST,0, ,NONE,-122.395683424203,47.6773114871785
-122.312880501819862,47.600847603874492,11038,12489,1275417.5829,222679.74492,30420,13,44131,CNTRL,15TH AVE S AND S WASHINGTON ST,0, ,NONE,-122.312880503171,47.6008476038568
-122.317584656753439,47.688551194530802,11039,5060,1274874.20037,254687.39167,24379,13,5108,N,ROOSEVELT WAY NE AND NE 82ND N ST,1, ,NONE,-122.317584658107,47.6885511945131
-122.318769136748415,47.680874633914243,11040,5724,1274528.47621,251893.39282,24453,13,5331,NE,9TH AVE NE AND NE 72ND ST,0, ,NONE,-122.318769138102,47.6808746338965
-122.322591544558676,47.539432641642541,11041,17069,1272588.70584,200328.12199,34198,13,71306,GRDWM,8TH AVE S AND S MYRTLE ST,0, ,NONE,-122.322591545908,47.5394326416248
-122.346778555797002,47.531935717774701,11042,17581,1266561.80766,197710.58086,34167,13,70743,DLRD,9TH AVE SW AND HIGHLAND PARK WAY SW,2, ,NONE,-122.346778557146,47.5319357177566
-122.333550930485842,47.673147376401865,11043,6474,1270832.98309,249145.91711,25477,13,13108,LKUN-NW,MCKINLEY PL N AND MERIDIAN AVE N,3, ,NONE,-122.333550931839,47.673147376384
-122.333831136132446,47.547371141578061,11044,16450,1269869.47563,203277.18208,33194,13,64810,GRDWM,1ST AV S BR NB AND EAST MARGINAL WAY S,1, ,CITY,-122.333831137482,47.5473711415601
-122.347683894854626,47.674577696129766,11045,6315,1267361.99275,249735.74111,25593,13,13517,NW,WOODLAND PL N AND N 63RD ST,2, ,NONE,-122.347683896208,47.6745776961117
-122.304512734216857,47.634653794729907,11046,10171,1277717.35302,234969.24023,28460,13,31758,E,21ST AVE E AND INTERLAKEN S PL E,0, ,NONE,-122.304512735569,47.6346537947124
-122.349897010460566,47.679602657736822,11047,5826,1266852.98923,251579.05631,24340,13,4729,NW,FREMONT AVE N AND N 70TH ST,0, ,NONE,-122.349897011814,47.6796026577187
-122.299009824784079,47.586312996943526,11048,13343,1278738.04678,217313.51029,31420,13,52126,SE,26TH AVE S AND S HOLGATE ST,0, ,NONE,-122.299009826135,47.586312996926
-122.283670607635841,47.526109261805431,11049,18035,1282108.94701,195285.48467,35348,13,80534,GRDWM,39TH AVE S AND S CLOVERDALE ST,3, ,NONE,-122.283670608985,47.5261092617881
-122.350154835387741,47.62795516236951,11050,10674,1266418.19064,232744.73488,28862,13,35554,MGNL-QA,NOB HILL AVE N AND WARD ST,0, ,NONE,-122.350154836739,47.6279551623514
-122.36442153801319,47.630467017132005,11051,10459,1262919.17905,233730.45136,28576,13,34134,MGNL-QA,6TH AVE W AND W COMSTOCK ST,0, ,NONE,-122.364421539365,47.6304670171137
-122.292303058803412,47.627412912459903,11052,10753,1280677.05043,232271.18583,29221,13,37139,E,31ST AVE E AND E WARD W ST,0, ,NONE,-122.292303060155,47.6274129124425
-122.341295958026279,47.730491758547714,11053,2568,1269335.06053,270096.49633,35733,13,219146,NW,INTERLAKE AVE N AND N 140TH W ST,0, ,NONE,-122.341295959381,47.7304917585297
-122.393000682085017,47.69751429908537,11054,4252,1256369.42647,258323.4823,37020,13,230704,BLRD,28TH AVE NW AND NW 94TH ST,3, ,NONE,-122.393000683439,47.6975142990668
-122.355403922373824,47.624578246193494,11055,10912,1265099.74532,231538.74781,28919,13,35707,MGNL-QA,1ST AVE N AND MERCER ST,1, ,CITY,-122.355403923725,47.6245782461753
-122.370074494157819,47.700735723817665,11056,4032,1262037.40113,259384.74438,37211,13,231526,BLRD,11TH AVE NW AND DEAD END 2,0, ,NONE,-122.370074495511,47.7007357237993
-122.300889958192016,47.718377797076499,11057,3113,1279192.74451,265486.30266,36643,13,227148,N,HIRAM PL NE AND DEAD END 2,0, ,NONE,-122.300889959546,47.718377797059
-122.335781723739245,47.605872617161225,11058,12171,1269804.42731,224621.80444,29613,13,39350,DWNTN,2ND AVE AND SPRING ST,1, ,CITY,-122.33578172509,47.6058726171433
-122.283003027800333,47.553447215695989,11059,16037,1282461.68889,205252.53415,33601,13,66549,SE,S BRANDON ST AND DEAD END 3,0, ,NONE,-122.28300302915,47.5534472156787
-122.322450869955532,47.656002352631283,11060,8303,1273446.1717,242840.05905,491782,13,23277,NW,I5 EXPRESS AND I5 EXPRESS NE 42 RP,5, ,NONE,-122.322450871308,47.6560023526135
-122.289602127174433,47.549208885060139,11061,16360,1280803.16832,203737.58144,160722,13,66861,GRDWM,34TH CT S AND DEAD END,0, ,NONE,-122.289602128524,47.5492088850428
-122.371366051312961,47.569872905691078,11062,14689,1260765.49482,211666.38862,339373,13,55671,SW,30TH AVE SW AND SW CHARLESTOWN ST,0, ,NONE,-122.371366052663,47.5698729056727
-122.410455398737469,47.640013961430007,11063,9580,1251642.22723,237441.32062,165221,13,26653,MGNL-QA,CONSTANCE DR W AND W PARKMONT NR PL,0, ,NONE,-122.41045540009,47.6400139614112
-122.387558959279545,47.683183913798651,11064,5417,1257603.63268,253070.19922,23894,13,2135,BLRD,24TH AVE NW AND NW 75TH ST,2, ,NONE,-122.387558960633,47.6831839137801
-122.383199083752828,47.666409267931215,11065,7114,1258554.12356,246930.96338,25165,13,11317,BLRD,BALLARD AVE NW AND NW VERNON PL,0, ,NONE,-122.383199085106,47.6664092679127
-122.324186526614497,47.562009798383059,11066,15291,1272354.34527,208569.55892,32384,13,57726,GRDWM,7TH AVE S AND S SNOQUALMIE ST,0, ,NONE,-122.324186527965,47.5620097983653
-122.347552204156102,47.630590767329714,11067,10469,1267078.74641,233693.28861,28895,13,35653,MGNL-QA,5TH AVE N AND 5 UPPER AVE N,0, ,NONE,-122.347552205508,47.6305907673116
-122.330907831321298,47.555643200684955,11068,15775,1270650.00709,206279.90567,33145,13,64507,GRDWM,3RD AVE S AND S DAWSON ST,0, ,NONE,-122.330907832671,47.5556432006671
-122.282843011229545,47.566194177918227,11069,15062,1282588.76857,209900.60993,32701,13,59721,SE,CASCADIA AVE S AND S DAKOTA ST,0, ,NONE,-122.28284301258,47.5661941779009
-122.385977663835689,47.650324375290893,11070,8785,1257751.25149,241078.74014,26468,13,20317,MGNL-QA,23RD AVE W AND W BERTONA ST,0, ,NONE,-122.385977665188,47.6503243752724
-122.39089609346928,47.632325608688284,11071,10276,1256406.34858,234539.25136,27755,13,27791,MGNL-QA,MAGNOLIA BR AND W GALER ST,2, ,NONE,-122.390896094821,47.6323256086697
-122.351744669303883,47.731578640285107,11072,2513,1266771.9811,270543.43547,35785,13,219515,NW,EVANSTON AVE N AND N 142ND ST,0, ,NONE,-122.351744670658,47.731578640267
-122.374093460498685,47.685068758824244,11073,5294,1260933.56702,253690.89631,24148,13,3533,BLRD,14TH AVE NW AND NW 77TH ST,0, ,NONE,-122.374093461852,47.6850687588058
-122.281355310763971,47.628543890677356,11074,10694,1283383.88973,232632.67037,29451,13,38652,E,MCGILVRA BLVD E AND E PROSPECT ST,3, ,NONE,-122.281355312116,47.6285438906601
-122.394837354825512,47.562981623362056,11075,15167,1254921.57776,209269.88251,31992,13,54725,SW,49TH AVE SW AND SW OREGON ST,0, ,NONE,-122.394837356176,47.5629816233434
-122.269437655456429,47.559419985379485,11076,15528,1285851.53773,207368.0091,33423,13,66111,SE,51ST AVE S AND S ANGELINE ST,0, ,NONE,-122.269437656806,47.5594199853623
-122.30243357393428,47.602668123114825,11077,12401,1278007.16524,223294.31183,30717,13,45501,CNTRL,23RD AVE AND E FIR ST,1, ,NONE,-122.302433575285,47.6026681230973
-122.301585959060972,47.55615781180245,11078,15758,1277892.57503,206328.07489,33230,13,65147,GRDWM,24TH PL S AND S DAWSON ST,0, ,NONE,-122.301585960411,47.5561578117849
-122.381978541504367,47.533544676351276,11079,17413,1257879.593,198470.3433,33830,13,68350,SW,39TH AVE SW AND SW HOLDEN ST,3, ,NONE,-122.381978542854,47.5335446763328
-122.282295674861004,47.688398277009661,11080,5109,1283563.10611,254465.99289,24894,13,7513,NE,43RD AVE NE AND NE 82ND ST,0, ,NONE,-122.282295676214,47.6883982769924
-122.335503930283465,47.560318696860925,11081,15388,1269548.61445,208007.15534,269728,13,63255,GRDWM,UTAH AVE S AND S ALASKA ST,0, ,NONE,-122.335503931633,47.560318696843
-122.320323027455672,47.520653821554689,11082,18383,1273016.58348,193468.71155,35135,13,78334,GRDWM,10TH AVE S AND S BARTON ST,0, ,NONE,-122.320323028805,47.520653821537
-122.291924335985726,47.583615266753398,11083,13544,1280467.64243,216296.42971,31446,13,52156,SE,32ND AVE S AND S DOSE TER,0, ,NONE,-122.291924337336,47.583615266736
-122.340901722020178,47.648250618566287,11084,8968,1268844.42834,240101.56407,26910,13,22357,LKUN,N 34TH ST AND N NORTHLAKE PL,1, ,NONE,-122.340901723372,47.6482506185483
-122.271926905966097,47.557068870072641,11085,15721,1285220.99821,206522.03329,33443,13,66131,SE,49TH AVE S AND S HUDSON W ST,0, ,NONE,-122.271926907316,47.5570688700555
-122.306225895136052,47.553378142673523,11086,16016,1276727.67033,205336.22695,33356,13,65706,GRDWM,21ST AVE S AND S LUCILE ST,0, ,NONE,-122.306225896486,47.5533781426559
-122.344484428599486,47.68330146458613,11087,5481,1268212.54968,252901.76837,24311,13,4550,NW,AURORA AVE N AND N 75TH ST,1, ,NONE,-122.344484429953,47.6833014645681
